shoeId,shoeBrand,shoeCategory,shoeColour,shoeImage,shoePrice
197,Desigual,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/ea7056d4-fdcf-4c7a-8c14-0cc800cd25b7_1.29d3cb1075c96e793394f06272a1257f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,89
198,Melissa,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes",Gold Glitter,"https://i5.walmartimages.com/asr/869c7530-3529-4764-b790-0bd73f1c89a0_1.0d47a6c4170b274edf87cb896883a904.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/27b8a2dc-ab8b-4e2f-b3b1-a38fc4de2ce0_1.e0c3efeb1011e4ddb9eb720aa406fe9d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",90
199,Speedo,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Blue,"https://i5.walmartimages.com/asr/0c48a4ca-806b-4586-885e-2af30c036c5f_1.464543500641a682fbd9d2c6838b06b5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i5.walmartimages.com/dfw/dce07b8c-885c/k2-_e756f178-626b-421c-b03f-563361a338a7.v1.jpg",27
200,Santoni,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/e69bf128-e153-4bd5-9ede-cd44461817ae_1.ef2b66be6cf05039c3f7b43dfa86c684.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,755
201,Diba,"Clothing,Shoes,Women's Shoes,All Women's Shoes",CognacRed,https://i5.walmartimages.com/asr/9116344b-734b-482a-b022-526e4a31e0ff_1.08b2b7f32a6a2061ff2cb5bd1b2f4638.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,70
202,Ami,"Shoes,Clothing,Women's Shoes,All Women's Shoes,Women",Gray,https://i5.walmartimages.com/asr/c5c7d7a3-f39f-4e80-919d-8bf335bfd184_1.6254b41c384e546458e82917e0a60d3c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,148
203,Australia Luxe,"Shoes,Women's Boots,Women's Shoes,Clothing","Black,Beva,Gray",https://i5.walmartimages.com/asr/7cf1dda8-a0ca-44a8-b130-91e949ae4a1e_1.f143b72b20e86da27c3b752b03e811fa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,169.99
204,Cushe,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",Red,https://i5.walmartimages.com/asr/efcf09e9-cb48-420c-b37f-46af5647b064_1.1c49ab0ca898e3ab37ff5c579458b669.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,4.99
205,Dr. Martens,"Women's Sandals,Shoes,Women's Shoes,Clothing","Black,Charro",https://i5.walmartimages.com/asr/5022e79c-d8e5-4227-89d2-9a527bb25aa7_1.bb20364d92453201445d1efc03db6b6f.png?odnHeight=450&odnWidth=450&odnBg=FFFFFF,140
206,Zoot,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Blue,Multicolor",https://i5.walmartimages.com/asr/e04c07b2-5222-4880-ab25-ff5b68d189ab_1.2a9bd3ca23665ab2c7f7fae0196c2004.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,250
207,LifeStride,"Clothing,Shoes,Women's Shoes,Women's Sandals","Black,Natural,Navy,Pink Multi",https://i5.walmartimages.com/asr/f427722f-cef8-4d95-ad49-5881c0c097a0_1.188159598165b31dd09da8d9b309fdf2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,23.99
208,Kenneth Cole Unlisted,"Clothing,Shoes,Women's Shoes,Women's Sandals",Bark,https://i5.walmartimages.com/asr/0761256f-de6c-4239-a172-6a0f013a604d_1.bc812928dad1f56bd86a29d46156b461.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,47.04
209,Superga,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/29dbe4dd-1598-4b19-a502-1a34eb39f7de_1.b7a47294a737ec24e0829157395433d9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,65
210,Bamboo,"Women's Sandals,Shoes,Clothing,Women's Shoes",Chestnut,https://i5.walmartimages.com/asr/d32fc8bb-b715-46d3-9cae-e29e4aed2f12_1.e7b52bb4a511f2e09da4e24afba150c1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,30
211,New Directions,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/ece88542-e12d-4ceb-b857-ac5c513cfeb6_1.bc6f3810d75df7f0890f035d847aeaff.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,59
212,Fergalicious,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Orange,https://i5.walmartimages.com/asr/8f929153-e355-49da-bc3b-5a62d5810a94_1.2222c9e2d00c0ac71f6d1b5156ac918d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,44
213,Papillio,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/976fe092-cac8-47ef-a127-c7f4faf4bab0_1.8f76c5fa1ec3355d9d805c5dadba5c3c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90
214,Ozark Trail,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Red,https://i5.walmartimages.com/asr/8fa6e5db-90ec-48ee-8cf1-867c2a2b9ea5_1.ba240db348784cfe44b1591d8d4fbda6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,29.84
215,IMAN,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Blue,https://i5.walmartimages.com/asr/39630c37-ff61-4f61-8e36-630f78f13ce3_1.3aa5542f5f8af2b7f1e9494f8b4662fb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,130
216,Bucco Capensis,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/93894326-9444-43c3-b651-8527cf67a338_1.7dfad7a137e90be2e545ffdfa38f320d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,70
217,David Tate,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Bone Nappa Kidskin,Black Nappa Kidskin,White Nappa Kidskin,Navy Nappa Kidskin,Brown Nappa Kidskin",https://i5.walmartimages.com/asr/cc761d57-928b-4db5-b5c4-7c3f2be4577a_1.2333640d4da2e2dbbee5726270af7390.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,105.95
218,Annie Shoes,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/59e5aac1-157f-459e-ac17-df14dfce8248_1.4b6bab9008992a48f9e068ac68d31e72.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,13.99
219,Volcom,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/f73d30ae-1da8-45ff-bed0-06c35d5a7ebd_1.c21868097406b354d3ac55a4f4422118.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,60
220,LEVIS,"Clothing,Shoes,Women's Shoes,All Women's Shoes","BlackWhite,Charcoal",https://i5.walmartimages.com/asr/80cbc4e4-91a8-437c-8cf0-427ce5187f98_1.628095ae0033c65f7f2a6f8d1cca2742.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,40
221,Me Too,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Black,Storm",https://i5.walmartimages.com/asr/1375c6f7-7688-4a9a-9be4-14440654a041_1.47699e42cc3e4c476b5f385c3305a9eb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,150
222,Simplicity,"Shoes,Women's Boots,Women's Shoes,Clothing","green grey,Green Orange,Grey Black,Yellow Blue,Red Grey",https://i5.walmartimages.com/asr/5cb46ad7-614e-493c-8f1e-b5436f1e7413_1.0ec716eb7d5c31b18ae68ee4a0f74ddb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,7.99
223,Rachel Rachel Roy,"Women's Shoes,Boots",Multi-Color,http://i.ebayimg.com/images/g/lR8AAOSw-ndTn1s7/s-l300.jpg,44.62
224,Unlisted,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","BlackNavy,Luggage Riding PU",https://i5.walmartimages.com/asr/c85daca8-7d07-48e6-b74d-1ea1fff96ce7_1.024a6033090a31b1aa5b7ccb05d3d1d5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,24.57
225,The Walking Cradle Company,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/9b8aa64d-5ecd-4e0f-b1c5-4e908fe8d2e1_1.e9867ed5e1e25bdc50281a0238898b96.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,140
226,Cape Robbin,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/41d0c90b-5eeb-47bf-ab29-c98d8928e349_1.e32ee3b29cc370b2613b5d1c9569ca18.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,50
227,Spenco,"Sandals,Shoes,Women's Shoes,Clothing,All Women's Shoes",True Red,"https://i5.walmartimages.com/asr/39d29acc-5517-4df6-ba26-cd8f55795097_1.63023d361ff47541d07e73f8d819d067.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8d210149-8ff0-43ae-8b5d-66097c6bbdd4_1.ccafa778d942b66417f54faf9d051d29.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",42.49
228,SLM,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","Aqua Blue,Black,Lime Green,Pink",https://i5.walmartimages.com/asr/1e3f6323-ffeb-4a9e-bbea-0aa8d7e1d9f5_1.a0f9948789f7c5d00713f3861626c851.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,9.95
229,Forever,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Tan,Black,Brown",https://i5.walmartimages.com/asr/6c540cf5-3b67-4072-ae9e-105b4787ca96_1.d15b9effab75d0146ede027b5c3d05eb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,31.99
230,Juicy Couture,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes",Bright Yellow Patent,https://i5.walmartimages.com/asr/03ed33e3-5aa7-4df9-b846-db22b02fdbe5_1.6ea1a4c0f14f16af1e5e2a39d9eba6fb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,98.99
231,Benjamin Walk,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Taupe Polyurethane,https://i5.walmartimages.com/asr/7ea18690-c3c6-48c5-a7e6-55886e26a93d_1.ba1b839106b7643dfa9d0dcc342a4f2e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,117.06
232,CR,"Shoes,Women's Boots,Clothing,Women's Shoes",Tan,https://i5.walmartimages.com/asr/51ddb018-365c-4465-9d7c-3b6f110baa7b_1.7819f71ddfae60702229bda8b6fc5c15.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,34.95
233,Vince,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/0e2c3f13-7e98-4411-b169-61bd51d4c235_1.b7b5b66978db51a0919ba08d354080af.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,57.99
234,Dollhouse,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/01498ace-f14f-4a6e-b159-4abe544b2364_1.c3a481db2bd7211d5851d26dda420a30.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,60
235,Paprika,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Black,Dark Beige",https://i5.walmartimages.com/asr/ef0992cd-5028-4fd2-a7f5-919cbd8852bd_1.e2cf05b5ec1026f8075062459a09fe14.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,19.99
236,Louise et Cie,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/07e710a9-988e-4bb1-9630-bcc4ef00811c_1.6d50e13281f0f0fe1b48cd7f31ff7056.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,118
237,Michael Antonio,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Purple,https://i5.walmartimages.com/asr/c59e0fa6-4c05-48f4-ba29-62b3e2dcfb01_1.9abeb07ef1895380628db523a96a91f4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,59
238,Avia,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/2f876f93-162c-4ef0-8707-bdb0f34241d9_1.7c4f8256e82acecc42d664928805a988.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,35.97
239,Juil,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown Leather,https://i5.walmartimages.com/asr/38fdb701-1340-4ed2-b01f-0766cf6156e7_1.9e68134b05aab968d2c0ea6c645663dc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,165
240,Oka Bee,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Pink,https://i5.walmartimages.com/asr/0d1344c4-cbc3-4169-936c-ef8ec7c42fb8_1.a6fd14cb85a0da8d11819ce73245d953.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,45
241,Unisa,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Gold,https://i5.walmartimages.com/asr/b8f85182-626c-4d92-a3fc-7166300ca0b0_1.f25bb60f336902501e307b5d7d427cf0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,60
242,Unlisted Kenneth Cole,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/ace919c0-9d65-4f42-b5c9-60167c94cf24_1.60dd9d1bb5f456b133237fd268ba7642.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,32.99
243,Morris Costumes,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Camoflage,Multicolor",https://i5.walmartimages.com/asr/36072e69-4b84-4635-b511-27f67fc33c5f_1.599903878e72355c06cbd7cfcd59b3ae.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,55.44
244,Kim Rogers,"Shoes,Women's Shoes,Clothing,All Women's Shoes",White,https://i5.walmartimages.com/asr/4f159ea1-d84f-4539-9b3b-1405e1755c96_1.fbb770cafd2079786a7e5f4a48a48381.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,50
245,Matiko,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/f2bd7927-4b6e-4e66-a7e6-6d84e5d8a6b0_1.20e20a42b7c721b7e96fe8b406ea95fd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,42
246,French Sole,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",Teal Green,https://i5.walmartimages.com/asr/ef571c62-9d36-4620-970d-0538deeed675_1.c82b5687a6c9ab8a4da6a9652f8e5f13.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90.97
247,Italian Shoe Makers,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/0282acc5-2b44-4239-b132-5b0f8c448e9f_1.bea5865544638f1f7bad4eb3e2f9404b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,19.99
248,G.C. Shoes,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Blue,https://i5.walmartimages.com/asr/78aece1c-6868-4665-ad6e-46b0ff00bebe_1.a0769e0d6d3f2a482902d89faa5fdf3c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,40
249,E! Live From The Red Carpet,"Women's Sandals,Shoes,Women's Shoes,Clothing",Bronze Mirror,https://i5.walmartimages.com/asr/1de7f5cb-d8b8-4f93-8e83-9c13e296dd58_1.5fac84916215de008fd1c7c1470e1283.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,52.59
250,Sole Society,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/a5fa5dd3-9cce-4d82-8ada-3f9d63febd69_1.df7dfb8ce5c5f916234a5eaec7c1b7b6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,60
251,Glister,"Shoes,Women's Shoes,Women's Casual Shoes",Red,http://c.shld.net/rpx/i/s/pi/mp/10138477/prod_6725952429?src=http%3A%2F%2Fi.ebayimg.com%2Fimages%2Fg%2Fm0kAAOSwxN5WVOp-%2Fs-l1600.jpg&d=0210bc87939ef7d38b03d3c3f43981834501d8a1,35.99
252,mobils by Mephisto,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Denim Leather,Steel Leather",https://i5.walmartimages.com/asr/9b5e9697-ef48-43f4-b6ae-0dc0391b1d2d_1.ed23ec82694bfecde89b5f2cd76e9e67.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,259.95
253,Britchel,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/d2446dc9-0b9b-44f8-a47f-3be23b25f377_1.fe15da0a5e4f4cde79876effcccb9a4b.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,30.99
254,La Plume,"Heels,Women's Casual Shoes,Shoes,Clothing,Women's Shoes",Bone,"https://i5.walmartimages.com/asr/1cbd746d-3da1-4d5a-b6bd-93fc6aaa85b5_1.348f9e0ae9cefd0019b7fb34b118c124.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,http://i.ebayimg.com/images/g/eS0AAOSwJQdW~04w/s-l300.jpg",42.49
255,Call It Spring,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/3c1669ef-293e-46ed-96a9-7e6e8ecf28cf_1.c95365dcc0572e9a29cb2a7ab16bf8f1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,60
256,Derek Lam,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/a6bf0ac7-4a9a-4eb1-8955-af4ecd2447c9_1.cd43730e2672e05627df9523f642fa03.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,295
257,Roxy,"Clothing,Shoes,Women's Shoes,All Women's Shoes",White,https://i5.walmartimages.com/asr/0dd044f1-5863-472a-beff-8e26670b1737_1.178f7840587d12ab5c9171a5fccf8ab8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,32
258,L'Artiste by Spring Step,"Shoes,Slip-ons,Women's Shoes",Brown,http://ak1.ostkcdn.com/images/products/88/178/P17149398.jpg,99.95
259,Dana Davis,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/7bccb9b9-2723-46eb-a491-93cd991a57e1_1.97f63fd0c267d228f30ba3c5a0201741.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,395
260,B.O.C.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Gold,Black,Light Brown,Latte Met",https://i5.walmartimages.com/asr/d192df36-2691-46db-a3a6-4e84752a49cc_1.5e3c16259e444d1872933bd19f600955.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,36.59
261,IS-Shirley of Hollywood,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Zebra,Of",https://i5.walmartimages.com/asr/23a1e7a4-d415-4b3a-b52f-c8b079115517_1.94aaa2aa3765a1661e01cedd12f50f59.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,19.99
262,Emozioni,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/91c14b24-1113-4ba0-8678-36fb31e52955_1.f1f6a2a6d30c52e29a850c38f87e6d73.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,140
263,Victoria K.,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Camel,Khaki",https://i5.walmartimages.com/asr/63162101-1f0f-425e-8edb-737a60173f5f_1.41dcddab0ca25347cc05bda3d06a7110.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,24.99
264,Diesel,"Shoes,Clothing,Women's Shoes,All Women's Shoes",White,https://i5.walmartimages.com/asr/0c77998a-5f98-4b1a-94da-379d44fa8e20_1.a5ec4a34e8fdd7dbec24169f80a110d3.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,250
265,Bronx,"Shoes,Women's Boots,Women's Shoes,Clothing","Dark Yellow,Black Leather,Beige,Camel,Khaki","https://i5.walmartimages.com/asr/ac09a50c-22a3-4ddd-9c75-4d34f857251d_1.a43f78f50eee3f7b8310ae51e0997897.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/328cddbf-0cf1-433f-81d3-488c2dc8e61c_1.5317895a3da7e6adbd6e6bbe3e8f86d5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",62.99
266,Rider,"Clothing,Shoes,Women's Shoes,Women's Sandals","Green  Brown,Orange  Grey",https://i5.walmartimages.com/asr/5af31fbf-04c8-4d7b-bee7-a580846849ae_1.6edd82900efae9aa38e28a5f3e40ebde.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,35
267,Loeffler Randall,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/31712bfd-554f-4c4b-a6e9-b4717b291ffe_1.ca08209297cd8861a551d9d3a494264e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,325
268,Jones New York,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/dfc174f8-9777-49fd-b9b3-644cebbdf311_1.feedfa4218d442d994356aaa637e2582.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,21.99
269,Luichiny,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","Fuchsia,Black,Canvas",https://i5.walmartimages.com/asr/35d372f0-031f-49b0-b8aa-7961afb3cc7d_1.c34c67ef56b6b43a151595f5de52c217.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,26.99
270,SPRING,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi,Black,Multi Floral,Butterfly Crocodile,Gray",https://i5.walmartimages.com/asr/87824a11-153e-4674-94b4-fa04e536f13b_1.133968003fad94a810a49eb2c141ef73.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,69.95
271,Danskin Now,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Navy,"https://i5.walmartimages.com/asr/728f69e1-2e17-4aa3-8208-ff1a4d8c1728_1.f0c5df1ceb0035a1335fcc65d8aaad5d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e50cfea1-d14f-49df-92fe-683c69335bf3_1.09c2dac05761f5a78312e5e1f4e25c21.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/536bc319-fd61-44cb-bd56-fb72fe927f7f_1.ea77a5290e3d9fdddfddb1aa2fc99718.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2fc7fb0e-1296-4675-856f-288dc40a77d2_1.0cf73576d63d844b044fae0e6b848b0f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/470f089d-5d4e-447a-b4a7-7a1d62604745_1.a5c5a2a83f914d883d3417201b969ce5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",19.76
272,Taos,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/873abff2-28eb-43fd-ae7c-5c8d190505b5_1.118b87fa62c971b6b9adf3466a1d6bba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,139
273,Sam Edelman,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/b97308e8-9cbf-4f42-9bc0-d265f896bed4_1.6cf64cc6e6747a0955d67fcc2d1c6644.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,200
274,Taryn Rose,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Ivory,https://i5.walmartimages.com/asr/23ea030b-89c5-4c75-acb5-9ae0d33259a0_1.5f4941f88c23860aa5e1a7d6341f4ad5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,119
275,Chelsea & Zoe,"Clothing,Shoes,Women's Shoes,Women's Sandals","BlackGold,COGNACNATURAL BURNISH",https://i5.walmartimages.com/asr/7d41fbac-2c88-4168-b884-aa3eaeecfb94_2.75d37be6eb2b0038631e237af78307cf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,44.19
276,Ilse Jacobsen,"Shoes,Slip-ons,Women's Shoes,Clothing,All Women's Shoes","Regatta,Sand",https://i5.walmartimages.com/asr/bf76d719-9845-4895-9848-7eab1a636a14_1.8e0812a35d8da92698b14d3fcfb231e6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,78.95
277,Eastland,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/0eab3971-5454-4566-b04a-ed875269ffa4_1.b4a4ea5a3a6df9f14788a2fd2426999f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,17.99
278,Eight Second Angel,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/a273a82a-cb24-4446-9375-5136282e0427_1.c1b55cfa26bd67f304fc4cc3f0607c96.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,228
279,Everlastreg,"Shoes,Women's Shoes",Gray,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_929101712,29.99
280,B. Makowsky,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/669e784b-8075-4020-8b76-c1ece0f05ff6_1.1dd496e5b5665365e280f7fe7ac46fdc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90
281,Drew Shoe,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes","Antique Copper Marble,Black Calf,Black Nubuck,Blue Denim Leather,Blue Marble,Bone,Bronze Print,Brown Nubuck,Grey Marble,Tan,Taupe Nubuck",https://i5.walmartimages.com/asr/88448f16-f9b4-45f4-abaa-937190a7aec2_1.c250d07f02bc62af66d87223721f4ef4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,121.07
282,Sloggers,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Multicolor,RedPaisley",https://i5.walmartimages.com/asr/a05a5527-ca0f-41e4-a8bf-8189349820aa_1.31d18f635a4058d08c390827c8ade725.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,47.57
283,Mozo,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,https://i5.walmartimages.com/asr/7ba3bf26-cfbf-4bd1-884e-4ab4aceeb1d9_1.2afd494c4166556d45769f844c264cd8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,85
284,Rainbow Sandals,"Sandals,Shoes,Women's Shoes,Women's Sandals,Clothing","Brown,Expresso",https://i5.walmartimages.com/asr/c093c2b5-16db-4ed0-96ac-0e63203044be_1.109a3410b9be8cfefadd012fc291d22d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,54.99
285,Paul Green,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/27640fee-5c2e-444f-b72d-f732798cc630_1.74be678cc8907bcba8cd4f5b0a04cdaa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,299
