shoeId,shoeBrand,shoeCategory,shoeColour,shoeImage,shoePrice
386,Bronx,"Shoes,Women's Boots,Women's Shoes,Clothing","Dark Yellow,Black Leather,Beige,Camel,Khaki","https://i5.walmartimages.com/asr/ac09a50c-22a3-4ddd-9c75-4d34f857251d_1.a43f78f50eee3f7b8310ae51e0997897.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/328cddbf-0cf1-433f-81d3-488c2dc8e61c_1.5317895a3da7e6adbd6e6bbe3e8f86d5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",62.99
387,Rider,"Clothing,Shoes,Women's Shoes,Women's Sandals","Green  Brown,Orange  Grey",https://i5.walmartimages.com/asr/5af31fbf-04c8-4d7b-bee7-a580846849ae_1.6edd82900efae9aa38e28a5f3e40ebde.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,35
388,Loeffler Randall,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/31712bfd-554f-4c4b-a6e9-b4717b291ffe_1.ca08209297cd8861a551d9d3a494264e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,325
389,Jones New York,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/dfc174f8-9777-49fd-b9b3-644cebbdf311_1.feedfa4218d442d994356aaa637e2582.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,21.99
390,Luichiny,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","Fuchsia,Black,Canvas",https://i5.walmartimages.com/asr/35d372f0-031f-49b0-b8aa-7961afb3cc7d_1.c34c67ef56b6b43a151595f5de52c217.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,26.99
392,SPRING,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi,Black,Multi Floral,Butterfly Crocodile,Gray",https://i5.walmartimages.com/asr/87824a11-153e-4674-94b4-fa04e536f13b_1.133968003fad94a810a49eb2c141ef73.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,69.95
393,Danskin Now,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Navy,"https://i5.walmartimages.com/asr/728f69e1-2e17-4aa3-8208-ff1a4d8c1728_1.f0c5df1ceb0035a1335fcc65d8aaad5d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e50cfea1-d14f-49df-92fe-683c69335bf3_1.09c2dac05761f5a78312e5e1f4e25c21.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/536bc319-fd61-44cb-bd56-fb72fe927f7f_1.ea77a5290e3d9fdddfddb1aa2fc99718.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/2fc7fb0e-1296-4675-856f-288dc40a77d2_1.0cf73576d63d844b044fae0e6b848b0f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/470f089d-5d4e-447a-b4a7-7a1d62604745_1.a5c5a2a83f914d883d3417201b969ce5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",19.76
395,Taos,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/873abff2-28eb-43fd-ae7c-5c8d190505b5_1.118b87fa62c971b6b9adf3466a1d6bba.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,139
396,Sam Edelman,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/b97308e8-9cbf-4f42-9bc0-d265f896bed4_1.6cf64cc6e6747a0955d67fcc2d1c6644.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,200
397,Taryn Rose,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Ivory,https://i5.walmartimages.com/asr/23ea030b-89c5-4c75-acb5-9ae0d33259a0_1.5f4941f88c23860aa5e1a7d6341f4ad5.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,119
399,Chelsea & Zoe,"Clothing,Shoes,Women's Shoes,Women's Sandals","BlackGold,COGNACNATURAL BURNISH",https://i5.walmartimages.com/asr/7d41fbac-2c88-4168-b884-aa3eaeecfb94_2.75d37be6eb2b0038631e237af78307cf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,44.19
400,Ilse Jacobsen,"Shoes,Slip-ons,Women's Shoes,Clothing,All Women's Shoes","Regatta,Sand",https://i5.walmartimages.com/asr/bf76d719-9845-4895-9848-7eab1a636a14_1.8e0812a35d8da92698b14d3fcfb231e6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,78.95
401,Eastland,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/0eab3971-5454-4566-b04a-ed875269ffa4_1.b4a4ea5a3a6df9f14788a2fd2426999f.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,17.99
403,Eight Second Angel,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/a273a82a-cb24-4446-9375-5136282e0427_1.c1b55cfa26bd67f304fc4cc3f0607c96.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,228
405,Everlastreg,"Shoes,Women's Shoes",Gray,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_929101712,29.99
406,B. Makowsky,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/669e784b-8075-4020-8b76-c1ece0f05ff6_1.1dd496e5b5665365e280f7fe7ac46fdc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90
407,Drew Shoe,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes","Antique Copper Marble,Black Calf,Black Nubuck,Blue Denim Leather,Blue Marble,Bone,Bronze Print,Brown Nubuck,Grey Marble,Tan,Taupe Nubuck",https://i5.walmartimages.com/asr/88448f16-f9b4-45f4-abaa-937190a7aec2_1.c250d07f02bc62af66d87223721f4ef4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,121.07
409,Sloggers,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Multicolor,RedPaisley",https://i5.walmartimages.com/asr/a05a5527-ca0f-41e4-a8bf-8189349820aa_1.31d18f635a4058d08c390827c8ade725.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,47.57
410,Mozo,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Pink,https://i5.walmartimages.com/asr/7ba3bf26-cfbf-4bd1-884e-4ab4aceeb1d9_1.2afd494c4166556d45769f844c264cd8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,85
411,Rainbow Sandals,"Sandals,Shoes,Women's Shoes,Women's Sandals,Clothing","Brown,Expresso",https://i5.walmartimages.com/asr/c093c2b5-16db-4ed0-96ac-0e63203044be_1.109a3410b9be8cfefadd012fc291d22d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,54.99
412,Paul Green,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Gray,https://i5.walmartimages.com/asr/27640fee-5c2e-444f-b72d-f732798cc630_1.74be678cc8907bcba8cd4f5b0a04cdaa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,299
414,STEVEN by Steve Madden,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Bronze,https://i5.walmartimages.com/asr/eca6982a-a879-44af-a745-6a8573e368d9_1.41128a9d72818877a72ac5b3868c3dcc.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,62.79
416,A'rcopedico,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Blue,https://i5.walmartimages.com/asr/cc53e6cf-f5dc-406d-8908-bce6cbf50010_1.55c40d3b9fc8b48f2bb4c83281e616e4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90
417,Helly Hansen,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/85296183-b5ae-4c7c-8aac-5524faf7271c_1.18711e91678b8c0fa20e115d91d57a14.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,90
418,Norm Thompson,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/df964b12-c92b-4295-86b5-09557a67e276_1.f3264839dbf87c4db553992404135fc4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,85
419,Flogg,"Women's Sandals,Shoes,Clothing,Women's Shoes",BronzeBlack,https://i5.walmartimages.com/asr/ce28f9bc-9239-4d58-bb7c-174ecc44f8aa_1.905046c1224b15288cfef0a0f2608d32.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,58.99
420,LuoLuo,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing","Black,Pink",https://i5.walmartimages.com/asr/b3100d72-63c4-439c-a53f-0edcbbd8ad6b_1.376b0832d51fd8525ce86df7ee668a30.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,11.95
421,Drew,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Black,Bone Stretch,Black Stretch,Black Calf,Bone Calf,Taupe Nubuck,Navy Calf,Black Nubuck",https://i5.walmartimages.com/asr/d2cfbf5a-5822-424e-bd09-12cfd0edf322_1.2a15b4dfe1fe1f083348007bd0e20900.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,134.95
422,Lila SureGrip,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Cognac,https://i5.walmartimages.com/asr/716faca0-ab37-42be-a616-89be1e53803a_1.446a003cfc1b4955379b7a0f95056ece.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,110
424,Madden Girl,"Women's Sandals,Shoes,Clothing,Women's Shoes","Nude Pat,White,Red Paris,Pewter,White Patent,Navy Microsuede",https://i5.walmartimages.com/asr/7c0322a6-8d3d-406a-a922-3241f4b097ee_1.c7fe8b5479d1f2b19871e7b5b3a31572.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,20
426,Emu Australia,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Beige,https://i5.walmartimages.com/asr/60773165-eed8-4da5-bf2e-af3606c6a168_1.49d7cc8fe8fb3a3364c92ec2533feb20.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,80
427,BCBGeneration,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Black,Oak",https://i5.walmartimages.com/asr/f7f1f931-b352-4893-a3e3-64e919213440_1.d8c563e85c276158a80fca6acbdf2a57.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,119
429,a.x.n.y.,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/bf096b24-0a58-41de-b217-55095eb6d3dd_1.b65f934ec3669d58dd72af4263e020a4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,100
430,L'Artiste,"Clothing,Shoes,Women's Shoes,Women's Sandals","Black,Natural",https://i5.walmartimages.com/asr/e9a6ec48-b22f-4ad7-999b-7f738f4accd4_1.f376053883a885fa9d821c41c4177194.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,99.94
431,Birkenstock,"Women's Sandals,Shoes,Women's Shoes,Clothing",Shiny Copper,https://i5.walmartimages.com/asr/078c3873-ab75-4d66-b751-0eabcdb16586_1.4c0dfc360841abe03126ab07feec79f0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,111.48
433,Bella Marie,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/d19f20ab-2dd8-401b-bda2-355b0296b16a_1.78813728c64fd630031b3fb07dc9e1b0.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,39
435,Latigo,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/e662050f-8e9f-4373-b2d9-09b82e8cabb0_1.3bdbca2eaed97958a02c47dff6e918da.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,80
436,Kamik,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/d28939af-47a8-40ff-99a2-fc80dba8bcf1_1.fdf42e5f9defba1d83fbc0f384ab1107.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,55
442,Fly London,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/098c401c-5199-4fe6-8943-ad0e4ffc3677_1.f32944186a55a27a7982e55b1feae80e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,360
443,Fashion Focus,"Shoes,Wedges,Women's Shoes,Clothing,All Women's Shoes","Beige,Black,Blue,Red,Tan,White,Cognac,Natural",https://i5.walmartimages.com/asr/e9dc91cf-3ea7-49c1-8697-b88c040ba021_1.b652f828e1149bed3e97e55fa130496e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,31.44
444,BeautiFeel,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/7349f67e-0608-41f5-9263-a359e1da0505_1.26d15cebd44a6ba1cac0045ef6d231eb.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,300
446,Joe's,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/08d6b5ed-96db-4ee0-a8d3-32354165ccaa_1.5319e0aab44767f3a80d5c89deb6e676.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,145
447,Korks,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/8a8dc0d7-97e5-44ef-81b8-f454e8b4e126_1.b036420c48bf42c3896ee638db39e528.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,69.79
450,Auditions,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/548e9412-3977-47c7-91c3-0d9ae080970f_1.ed5773e5e24a687c4bd3c1a1d47324e6.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,50
452,NCAA,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Team Colors,https://i5.walmartimages.com/asr/c181acbd-c96a-4419-a94e-1ab3155cd77c_1.b7dfbbfc72809dfede13ad51be02de43.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,39.99
454,Chaps,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/b1355d07-1e1f-4937-a1d7-8e3605f25882_1.41cf811e4c9eee7cec456ff5eaf2d991.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,65
455,Madeline Girl,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/1cddefc7-ae28-480a-ab8e-c04f4413b1a9_1.e6d93732b0c5e5202b905b925afbdf57.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,65
458,J/Slides,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/b711e251-3334-47e7-b74c-1d3f35e4d9fc_1.01a36309c8ecd70366b67d8f5bf441cf.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,80
459,Life Stride,"Women's Shoes,Heels",Gray,http://i.ebayimg.com/images/g/doIAAOSwRH5XKiKm/s-l300.jpg,7.99
460,Hunter,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Red,https://i5.walmartimages.com/asr/78caf72a-890d-4205-9e4c-7179e6843fc9_1.4542f7c1545e89f0e2ad7462a6ff0859.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,140
461,Andre Assous,Women's Shoes,Blue,http://i.ebayimg.com/images/g/WscAAOSwu4BVsQ1n/s-l300.jpg,23.99
462,Wild Diva Lounge,"Shoes,Women's Boots,Clothing,Women's Shoes","TAUPE,Black,Olive,BURGUNDY",https://i5.walmartimages.com/asr/86cf4962-eb6f-40e2-ab4c-5e4321b655c9_1.3af41ed45f09b36f4e2543ba6811bec9.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,31.99
463,Dolce Vita,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/684667ee-e2eb-4d6a-9a8a-d00d8109f049_1.8bac52b049b8d585d4b54d0c78c2c1cd.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,185
464,Levi's,"Shoes,Women's Shoes",BlackFuchsia,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_888984412,44.99
465,Marc By Marc Jacobs,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Silver,https://i5.walmartimages.com/asr/a586bcbf-3ae8-4dfb-a037-6fc7fe82b136_1.df376907fee0a549e8a0c2337ca96621.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,448
466,H by Halston,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,https://i5.walmartimages.com/asr/8ef2e9c0-8aa2-4f77-894e-c458d5b1ccbe_1.830fe95d061196bacbbf7864fc87da61.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,83
467,Modit,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/9499d627-ef82-439d-a0ce-763f60a1fbce_1.4b38ef6040d281a4e5baca63f68f0365.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,34.99
468,Dolce & Gabbana,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/572806fe-ba9a-40ca-b83e-a69cd8c0d258_1.c4aa8a029aee38fa602ed2f10d652e5e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,595
469,Red Valentino,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/c175cc95-bba2-4990-b424-81a36dc4bc97_1.6368e0dcc760d3b00be48b8527b95747.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,995
470,BK,"Women's Casual Shoes,Shoes,Women's Boots,Women's Shoes",Gray,http://c.shld.net/rpx/i/s/pi/mp/10138477/prod_5448489429?src=http%3A%2F%2Fi.ebayimg.com%2F00%2Fs%2FMTQ1OFgxNjAw%2Fz%2FCrAAAOSwqu9U3VQF%2F%24_57.JPG&d=15a039aa2df0fcf8693b399545a09cf735b6ae87,34.99
471,Aldo,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/ebd61386-bef3-40e0-b358-b44d86e2d3e0_1.6611daaf91a3f9bcf6bc7dc51ec0af0e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,75
472,Earth Spirit,"Clothing,Shoes,Women's Shoes,All Women's Shoes","CORAL,BARK","https://i5.walmartimages.com/asr/d4cdd3e1-2b0c-4b3b-a92f-11badf237424_1.c2776b22192dfda176a46eaab86bb11a.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/cf08e3a5-0552-4d95-83d6-cc4746460aef_1.49aed0f32f077455c1151f2b156145f2.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/8090c78d-7f57-40a6-8d30-b57bb5ece11a_1.d4312de40aa44fbe6acdb4b1a8fcabd1.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/5b8a20aa-87bd-47da-89a2-f692f60763a9_1.a706e90da8b4e973af5c11f52112da27.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,https://i5.walmartimages.com/asr/e492b77c-ce6b-4d63-b5a9-c2f8f9973659_1.405fecd5149c8de0d92a61bfd5e03e9c.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF",19.82
473,Jack Rogers,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Gold,https://i5.walmartimages.com/asr/678a7566-2e69-4dae-8bb0-64fe2e34e839_1.a521c153f9ece583f7e18cd91ef200a4.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,132
474,Heart Soul,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/3496d8bc-dde3-47a8-a4a5-ef9675cfa664_1.d1f0aca02f26a859dd4a633c39c38a2d.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,69
475,Madeline,"Women's Casual Shoes,Women's Sandals,Shoes,Women's Shoes",BeigeBlack,"http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1335559512,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1335558312,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1335559612,http://c.shld.net/rpx/i/s/i/spin/image/spin_prod_1335559712",59.99
476,Yoki,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green,https://i5.walmartimages.com/asr/f4fb6519-8f25-4579-b8dc-81bc5309c9f5_1.03a3520be2ac55c3b6ea98f6a3d5a613.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,13
477,Classique,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Black,https://i5.walmartimages.com/asr/77bbfb3b-1a0c-47f1-88d3-6ea565e4340b_1.df49c0da96282104da23cd8a4cf12b13.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,70
478,Valentino Noir,Women's Shoes,Blacks,"http://i.ebayimg.com/images/g/FqIAAOSwHoFXu1dy/s-l300.jpg,http://i.ebayimg.com/thumbs/images/g/-n0AAOSwLnBX8rVj/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/VMsAAOSwGtRX0wXl/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/OZwAAOSwvgdW4yZ7/s-l200.jpg",355
479,Sanuk,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Multicolor,https://i5.walmartimages.com/asr/2821a617-fedd-4191-b431-25b96bc7a84f_1.331d876787b24ae5f3cb9a613a113f28.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,38
480,Spira,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/81209fba-6f1b-49e8-afa3-3f785cf5de9a_1.e3d46e91b1c569688002a879a3bc6faa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,160
481,Circa Joan & David,"Women's Shoes,Heels",Blue,"http://i.ebayimg.com/images/g/hdIAAOSwvzRX11Zo/s-l300.jpg,http://i.ebayimg.com/thumbs/images/g/0okAAOSwvg9XdDya/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/QZcAAOSwgZ1XqYpS/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/4LgAAOSw0UdXslMB/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/cRAAAOSwyKxXgnMI/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/sSkAAOSwqfNXjkp9/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/PUAAAOSwdzVXm3y5/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/sFYAAOSwdzVXqdy9/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/PmcAAOSwhOVXdU9R/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/-S4AAOSwHoFXqZ4e/s-l200.jpg,http://i.ebayimg.com/thumbs/images/g/DrEAAOSwmLlX6wck/s-l200.jpg",5.99
482,Clarks Artisan Collection,Women's Shoes,Black,"http://i.ebayimg.com/images/g/MQQAAOSwwpdW-rmf/s-l300.jpg,http://i.ebayimg.com/13/!!d3kQWgC(M~$(KGrHqUOKm4Ey2UtWhbuBM0wkveuug~~_10.JPG",33
483,DKNY,"Women's Shoes,Boots,Shoes","Black,Black LeatherStretch","http://i.ebayimg.com/images/g/SZMAAOSwo0JWMNH~/s-l300.jpg,http://i.ebayimg.com/images/g/SZMAAOSwo0JWMNH~/s-l64.jpg,http://i.ebayimg.com/images/g/A7YAAOSw9mFWMNHh/s-l64.jpg,http://i.ebayimg.com/images/g/BH4AAOSw9mFWMNHn/s-l64.jpg,http://i.ebayimg.com/images/g/MxoAAOSwhcJWMNHx/s-l64.jpg,http://i.ebayimg.com/images/g/bt4AAOSwAYtWMNH5/s-l64.jpg",195
484,Delicious,"Clothing,Shoes,Women's Shoes,Women's Sandals","Light Tan,Lips",https://i5.walmartimages.com/asr/219e3580-9322-40cb-9274-cd4244319b0d_2.41be4555dd507050e937989912e63348.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,24.99
485,Praerie,"Women's Casual Shoes,Shoes,Women's Shoes,Clothing",Other,https://i5.walmartimages.com/asr/69c5db09-05f1-414d-ba4c-6798b68a1503_1.d7a15d0d1dd1f1e698d653c7b846f470.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,139.86
486,Speed Limit 98,"Women,Shoes,Boots","Tan Pu,Taupe PU-rosa","http://ecx.images-amazon.com/images/I/51xu4SwkyhL._US40_.jpg,http://ecx.images-amazon.com/images/I/51xu4SwkyhL._SY395_QL70_.jpg,http://ecx.images-amazon.com/images/I/51VprFlsVyL._US40_.jpg,http://ecx.images-amazon.com/images/I/41bJ0V7fZfL._US40_.jpg,http://ecx.images-amazon.com/images/I/41xPpqKi0CL._US40_.jpg,http://ecx.images-amazon.com/images/I/51PIsWBODuL._US40_.jpg,http://ecx.images-amazon.com/images/I/511HjusMNvL._US40_.jpg,http://ecx.images-amazon.com/images/I/515kDoyYGaL._US40_.jpg,http://ecx.images-amazon.com/images/I/418gV1ApcdL._US40_.jpg,http://ecx.images-amazon.com/images/I/418h3aXF7TL._US40_.jpg,http://ecx.images-amazon.com/images/I/511HjusMNvL._SY395_QL70_.jpg",25.99
487,Nomad,"Women's Casual Shoes,Shoes,Clothing,Women's Shoes","Red,Black,Olive",https://i5.walmartimages.com/asr/1812b0a1-3698-498d-a805-c93872d5f93c_1.7e2bcd042d24e1e7df5b44f9c9de8140.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,43.23
488,Luxury Divas,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Black,Silver",https://i5.walmartimages.com/asr/391f5a5c-c533-4819-80d5-e3a1d1065fec_1.f77979ed086d0050ce06655fa72045fa.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,29.99
489,Sebastian Milano,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Brown,https://i5.walmartimages.com/asr/ee27aa37-10af-4c30-88e6-25dbc1fcd2ae_1.2e9fa720434cfdb443547c678c62675e.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,595
490,GUPPY LOVE,"Shoes,Clothing,Women's Shoes,All Women's Shoes","White,Brown",https://i5.walmartimages.com/asr/b70d9e36-8ced-4be3-9337-856cfa6dc8f3_1.5d6c4fccc32d4ccba944c47f137039f7.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,16.96
491,Kenneth Cole,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Taupe  Black,Black",https://i5.walmartimages.com/asr/47f917f0-1420-47ac-8958-954447df6dd8_1.c251dda30584dc2af9b25cd4153988c8.jpeg?odnHeight=450&odnWidth=450&odnBg=FFFFFF,64.99
492,Extersteps,"Women's Sandals,Shoes,Women's Shoes,Clothing",Black,http://i5.walmartimages.com/dfw/dce07b8c-f718/k2-_562e431d-26fb-4131-8646-b8e74b6259e1.v1.jpg,19.99
